rndNum,courseNum,rndPos,rndScr,relParScr,cumParScr,playerName,year,name,name2,cost
Round 4,770,T74,80,8,11,29420,2011,BILLY HORSCH,Billy Horschel,#N/A
Round 1,770,T114,76,4,4,24980,2011,SCOTT GUTSCH,Scott Gutschewski,#N/A
Round 2,770,T69,72,E,4,24980,2011,SCOTT GUTSCH,Scott Gutschewski,#N/A
Round 3,770,T77,80,8,12,24980,2011,SCOTT GUTSCH,Scott Gutschewski,#N/A
Round 4,770,76,72,E,12,24980,2011,SCOTT GUTSCH,Scott Gutschewski,#N/A
Round 1,770,T51,72,E,E,1948,2011,TIM PETROV,Tim Petrovic,3700
Round 2,770,T69,76,4,4,1948,2011,TIM PETROV,Tim Petrovic,3700
Round 3,770,T77,80,8,12,1948,2011,TIM PETROV,Tim Petrovic,3700
Round 4,770,77,75,3,15,1948,2011,TIM PETROV,Tim Petrovic,3700
Round 1,770,T72,73,1,1,30711,2011,COLT KNOST,Colt Knost,4100
Round 2,770,T45,73,1,2,30711,2011,COLT KNOST,Colt Knost,4100
Round 3,770,76,81,9,11,30711,2011,COLT KNOST,Colt Knost,4100
Round 4,770,78,80,8,19,30711,2011,COLT KNOST,Colt Knost,4100
Round 1,770,T51,72,E,E,12652,2011,CAMERO BECKMA,Cameron Beckman,#N/A
Round 2,770,T79,77,5,5,12652,2011,CAMERO BECKMA,Cameron Beckman,#N/A
Round 1,770,T24,71,-1,-1,20848,2011,ANGEL CABRER,Angel Cabrera,#N/A
Round 2,770,T79,78,6,5,20848,2011,ANGEL CABRER,Angel Cabrera,#N/A
Round 1,770,T51,72,E,E,6251,2011,CHRIS DIMARC,Chris DiMarco,#N/A
Round 2,770,T79,77,5,5,6251,2011,CHRIS DIMARC,Chris DiMarco,#N/A
Round 1,770,T72,73,1,1,29720,2011,ANDRES GONZAL,Andres Gonzales,4300
Round 2,770,T79,76,4,5,29720,2011,ANDRES GONZAL,Andres Gonzales,4300
Round 1,770,T51,72,E,E,10733,2011,KENT JONES,Kent Jones,#N/A
Round 2,770,T79,77,5,5,10733,2011,KENT JONES,Kent Jones,#N/A
Round 1,770,T114,76,4,4,24503,2011,JEFF KLAUK,Jeff Klauk,#N/A
Round 2,770,T79,73,1,5,24503,2011,JEFF KLAUK,Jeff Klauk,#N/A
Round 1,770,T51,72,E,E,27797,2011,DEREK LAMELY,Derek Lamely,#N/A
Round 2,770,T79,77,5,5,27797,2011,DEREK LAMELY,Derek Lamely,#N/A
Round 1,770,T24,71,-1,-1,20095,2011,CARL PAULSO,Carl Paulson,#N/A
Round 2,770,T79,78,6,5,20095,2011,CARL PAULSO,Carl Paulson,#N/A
Round 1,770,T92,74,2,2,26476,2011,CHEZ REAVIE,Chez Reavie,3300
Round 2,770,T79,75,3,5,26476,2011,CHEZ REAVIE,Chez Reavie,3300
Round 1,770,T51,72,E,E,22913,2011,JOHN ROLLIN,John Rollins,#N/A
Round 2,770,T79,77,5,5,22913,2011,JOHN ROLLIN,John Rollins,#N/A
Round 1,770,T51,72,E,E,27330,2011,JOSH TEATER,Josh Teater,#N/A
Round 2,770,T79,77,5,5,27330,2011,JOSH TEATER,Josh Teater,#N/A
Round 1,770,T24,71,-1,-1,28118,2011,PETER TOMASU,Peter Tomasulo,#N/A
Round 2,770,T79,78,6,5,28118,2011,PETER TOMASU,Peter Tomasulo,#N/A
Round 1,770,T103,75,3,3,25632,2011,JIMMY WALKER,Jimmy Walker,#N/A
Round 2,770,T79,74,2,5,25632,2011,JIMMY WALKER,Jimmy Walker,#N/A
Round 1,770,T92,74,2,2,30750,2011,TOMMY GAINEY,Tommy Gainey,#N/A
Round 2,770,T92,76,4,6,30750,2011,TOMMY GAINEY,Tommy Gainey,#N/A
Round 1,770,T92,74,2,2,1388,2011,ROBERT GAMEZ,Robert Gamez,#N/A
Round 2,770,T92,76,4,6,1388,2011,ROBERT GAMEZ,Robert Gamez,#N/A
Round 1,770,T24,71,-1,-1,26758,2011,DAVID HEARN,David Hearn,5600
Round 2,770,T92,79,7,6,26758,2011,DAVID HEARN,David Hearn,5600
Round 1,770,T72,73,1,1,33561,2011,PARKER LABARG,Parker LaBarge,#N/A
Round 2,770,T92,77,5,6,33561,2011,PARKER LABARG,Parker LaBarge,#N/A
Round 1,770,T72,73,1,1,27466,2011,SPENCE LEVIN,Spencer Levin,4400
Round 2,770,T92,77,5,6,27466,2011,SPENCE LEVIN,Spencer Levin,4400
Round 1,770,T51,72,E,E,31401,2011,ZACK MILLER,Zack Miller,#N/A
Round 2,770,T92,78,6,6,31401,2011,ZACK MILLER,Zack Miller,#N/A
Round 1,770,T14,70,-2,-2,28620,2011,ARON PRICE,Aron Price,#N/A
Round 2,770,T92,80,8,6,28620,2011,ARON PRICE,Aron Price,#N/A
Round 1,770,T103,75,3,3,25457,2011,ALEXAN ROCHA,Alexandre Rocha,#N/A
Round 2,770,T92,75,3,6,25457,2011,ALEXAN ROCHA,Alexandre Rocha,#N/A
Round 1,770,T24,71,-1,-1,26882,2011,MICHAE SIM,Michael Sim,#N/A
Round 2,770,T92,79,7,6,26882,2011,MICHAE SIM,Michael Sim,#N/A
Round 1,770,T103,75,3,3,8375,2011,PAUL STANKO,Paul Stankowski,#N/A
Round 2,770,T92,75,3,6,8375,2011,PAUL STANKO,Paul Stankowski,#N/A
Round 1,770,T114,76,4,4,34072,2011,WILL STRICK,Will Strickler,#N/A
Round 2,770,T92,74,2,6,34072,2011,WILL STRICK,Will Strickler,#N/A
Round 1,770,T92,74,2,2,27963,2011,CHRIS STROUD,Chris Stroud,#N/A
Round 2,770,T92,76,4,6,27963,2011,CHRIS STROUD,Chris Stroud,#N/A
Round 1,770,T51,72,E,E,27796,2011,JOE AFFRUN,Joe Affrunti,#N/A
Round 2,770,T104,79,7,7,27796,2011,JOE AFFRUN,Joe Affrunti,#N/A
Round 1,770,T51,72,E,E,1313,2011,STEVE ELKING,Steve Elkington,#N/A
Round 2,770,T104,79,7,7,1313,2011,STEVE ELKING,Steve Elkington,#N/A
Round 1,770,T114,76,4,4,27990,2011,SCOTT GORDON,Scott Gordon,#N/A
Round 2,770,T104,75,3,7,27990,2011,SCOTT GORDON,Scott Gordon,#N/A
Round 1,770,T72,73,1,1,29718,2011,ANTHON KIM,Anthony Kim,#N/A
Round 2,770,T104,78,6,7,29718,2011,ANTHON KIM,Anthony Kim,#N/A
Round 1,770,T140,80,8,8,6016,2011,BRAD LARDON,Brad Lardon,#N/A
Round 2,770,T104,71,-1,7,6016,2011,BRAD LARDON,Brad Lardon,#N/A
Round 1,770,T24,71,-1,-1,23320,2011,RYAN PALMER,Ryan Palmer,#N/A
Round 2,770,T104,80,8,7,23320,2011,RYAN PALMER,Ryan Palmer,#N/A
Round 1,770,T72,73,1,1,12660,2011,JESPER PARNEV,Jesper Parnevik,#N/A
Round 2,770,T104,78,6,7,12660,2011,JESPER PARNEV,Jesper Parnevik,#N/A
Round 1,770,T131,78,6,6,30946,2011,ALEX PRUGH,Alex Prugh,5700
Round 2,770,T104,73,1,7,30946,2011,ALEX PRUGH,Alex Prugh,5700
Round 1,770,T24,71,-1,-1,28486,2011,MICHAE PUTNAM,Michael Putnam,5000
Round 2,770,T104,80,8,7,28486,2011,MICHAE PUTNAM,Michael Putnam,5000
Round 1,770,T122,77,5,5,21805,2011,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 2,770,T113,75,3,8,21805,2011,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 1,770,T103,75,3,3,12782,2011,TIM HERRON,Tim Herron,#N/A
Round 2,770,T113,77,5,8,12782,2011,TIM HERRON,Tim Herron,#N/A
Round 1,770,T122,77,5,5,26851,2011,MARC LEISHM,Marc Leishman,6200
Round 2,770,T113,75,3,8,26851,2011,MARC LEISHM,Marc Leishman,6200
Round 1,770,T72,73,1,1,10585,2011,SCOTT MCCARR,Scott McCarron,#N/A
Round 2,770,T113,79,7,8,10585,2011,SCOTT MCCARR,Scott McCarron,#N/A
Round 1,770,T72,73,1,1,1797,2011,ROCCO MEDIAT,Rocco Mediate,#N/A
Round 2,770,T113,79,7,8,1797,2011,ROCCO MEDIAT,Rocco Mediate,#N/A
Round 1,770,T122,77,5,5,8385,2011,OMAR URESTI,Omar Uresti,#N/A
Round 2,770,T113,75,3,8,8385,2011,OMAR URESTI,Omar Uresti,#N/A
Round 1,770,T114,76,4,4,33107,2011,MICHAE ARNAUD,Michael Arnaud,#N/A
Round 2,770,T119,77,5,9,33107,2011,MICHAE ARNAUD,Michael Arnaud,#N/A
Round 1,770,T51,72,E,E,24290,2011,D.J. BRIGMA,D.J. Brigman,#N/A
Round 2,770,T119,81,9,9,24290,2011,D.J. BRIGMA,D.J. Brigman,#N/A
Round 1,770,T92,74,2,2,20859,2011,ANDERS HANSEN,Anders Hansen,#N/A
Round 2,770,T119,79,7,9,20859,2011,ANDERS HANSEN,Anders Hansen,#N/A
Round 1,770,T131,78,6,6,30110,2011,KYLE STANLE,Kyle Stanley,#N/A
Round 2,770,T119,75,3,9,30110,2011,KYLE STANLE,Kyle Stanley,#N/A
Round 1,770,T92,74,2,2,26668,2011,MARC TURNES,Marc Turnesa,#N/A
Round 2,770,T119,79,7,9,26668,2011,MARC TURNES,Marc Turnesa,#N/A
Round 1,770,T114,76,4,4,22961,2011,DAVID MATHIS,David Mathis,#N/A
Round 2,770,T124,78,6,10,22961,2011,DAVID MATHIS,David Mathis,#N/A
Round 1,770,T114,76,4,4,21949,2011,JOE OGILVI,Joe Ogilvie,#N/A
Round 2,770,T124,78,6,10,21949,2011,JOE OGILVI,Joe Ogilvie,#N/A
Round 1,770,T122,77,5,5,33911,2011,NATE SMITH,Nate Smith,#N/A
Round 2,770,T124,77,5,10,33911,2011,NATE SMITH,Nate Smith,#N/A
Round 1,770,T51,72,E,E,32150,2011,MICHAE THOMPS,Michael Thompson,5400
Round 2,770,T124,82,10,10,32150,2011,MICHAE THOMPS,Michael Thompson,5400
Round 1,770,T92,74,2,2,26300,2011,MATT JONES,Matt Jones,#N/A
Round 2,770,T128,81,9,11,26300,2011,MATT JONES,Matt Jones,#N/A
Round 1,770,T136,79,7,7,32617,2011,JEROD TURNER,Jerod Turner,#N/A
Round 2,770,T128,76,4,11,32617,2011,JEROD TURNER,Jerod Turner,#N/A
Round 1,770,T131,78,6,6,2246,2011,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 2,770,T128,77,5,11,2246,2011,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 1,770,T114,76,4,4,23048,2011,ERIC AXLEY,Eric Axley,#N/A
Round 2,770,T131,80,8,12,23048,2011,ERIC AXLEY,Eric Axley,#N/A
Round 1,770,T131,78,6,6,20436,2011,GARRET WILLIS,Garrett Willis,#N/A
Round 2,770,T131,78,6,12,20436,2011,GARRET WILLIS,Garrett Willis,#N/A
Round 1,770,T142,82,10,10,29478,2011,KEVIN KISNER,Kevin Kisner,3500
Round 2,770,T133,75,3,13,29478,2011,KEVIN KISNER,Kevin Kisner,3500
Round 1,770,T142,82,10,10,27939,2011,MATT MCQUIL,Matt McQuillan,#N/A
Round 2,770,T133,75,3,13,27939,2011,MATT MCQUIL,Matt McQuillan,#N/A
Round 1,770,T140,80,8,8,25396,2011,KEVIN NA,Kevin Na,8300
Round 2,770,T133,77,5,13,25396,2011,KEVIN NA,Kevin Na,8300
Round 1,770,144,83,11,11,25834,2011,DANIEL SUMMER,Daniel Summerhays,6000
Round 2,770,T133,74,2,13,25834,2011,DANIEL SUMMER,Daniel Summerhays,6000
Round 1,770,T122,77,5,5,21959,2011,TED PURDY,Ted Purdy,#N/A
Round 2,770,137,81,9,14,21959,2011,TED PURDY,Ted Purdy,#N/A
Round 1,770,T136,79,7,7,27974,2011,SUNG KANG,Sung Kang,#N/A
Round 2,770,T138,80,8,15,27974,2011,SUNG KANG,Sung Kang,#N/A
Round 1,770,T122,77,5,5,2106,2011,CHRIS SMITH,Chris Smith,3200
Round 2,770,T138,82,10,15,2106,2011,CHRIS SMITH,Chris Smith,3200
Round 1,770,T136,79,7,7,10423,2011,MIKE WEIR,Mike Weir,#N/A
Round 2,770,140,83,11,18,10423,2011,MIKE WEIR,Mike Weir,#N/A
Round 1,770,T136,79,7,7,32878,2011,JIN JEONG,Jin Jeong,#N/A
Round 2,770,141,84,12,19,32878,2011,JIN JEONG,Jin Jeong,#N/A
Round 1,770,T122,77,5,5,27124,2011,CHRIS BARYLA,Chris Baryla,#N/A
Round 2,770,142,87,15,20,27124,2011,CHRIS BARYLA,Chris Baryla,#N/A
Round 1,770,T72,73,1,1,27302,2011,GARTH MULROY,Garth Mulroy,#N/A
Round 1,770,T103,75,3,3,26420,2011,RICHAR JOHNSO,Richard Johnson,#N/A
Round 1,770,3,67,-5,-5,22621,2012,BEN CURTIS,Ben Curtis,#N/A
Round 2,770,1,67,-5,-10,22621,2012,BEN CURTIS,Ben Curtis,#N/A
Round 3,770,1,73,1,-9,22621,2012,BEN CURTIS,Ben Curtis,#N/A
Round 4,770,1,72,E,-9,22621,2012,BEN CURTIS,Ben Curtis,#N/A
Round 1,770,1,63,-9,-9,28307,2012,MATT EVERY,Matt Every,5100
Round 4,770,10,71,-1,-4,34046,2014,JORDAN SPIETH,Jordan Spieth,12200
Round 2,770,T3,65,-7,-7,33419,2012,CAMERO TRINGA,Cameron Tringale,6500
Round 3,770,T2,65,-7,-9,23108,2014,MATT KUCHAR,Matt Kuchar,10300
Round 4,770,T3,69,-3,-11,10809,2013,JIM FURYK,Jim Furyk,10900
Round 4,770,T6,71,-1,-5,10809,2014,JIM FURYK,Jim Furyk,10900
Round 2,770,T2,66,-6,-7,25720,2014,CHAD COLLIN,Chad Collins,4900
Round 3,770,T3,67,-5,-4,34174,2012,JOHN HUH,John Huh,4700
Round 1,770,T35,72,E,E,1320,2012,BOB ESTES,Bob Estes,#N/A
Round 2,770,T25,72,E,E,1320,2012,BOB ESTES,Bob Estes,#N/A
Round 3,770,T11,70,-2,-2,1320,2012,BOB ESTES,Bob Estes,#N/A
Round 4,770,T4,69,-3,-5,1320,2012,BOB ESTES,Bob Estes,#N/A
Round 1,770,T61,73,1,1,19846,2012,BRIAN GAY,Brian Gay,#N/A
Round 2,770,T12,69,-3,-2,19846,2012,BRIAN GAY,Brian Gay,#N/A
Round 3,770,T6,71,-1,-3,19846,2012,BRIAN GAY,Brian Gay,#N/A
Round 4,770,T4,70,-2,-5,19846,2012,BRIAN GAY,Brian Gay,#N/A
Round 1,770,T61,73,1,1,29518,2012,BRENDA STEELE,Brendan Steele,#N/A
Round 2,770,T56,74,2,3,29518,2012,BRENDA STEELE,Brendan Steele,#N/A
Round 3,770,T21,69,-3,E,29518,2012,BRENDA STEELE,Brendan Steele,#N/A
Round 4,770,T4,67,-5,-5,29518,2012,BRENDA STEELE,Brendan Steele,#N/A
Round 1,770,T35,72,E,E,20160,2012,CHARLI WI,Charlie Wi,#N/A
Round 2,770,T8,69,-3,-3,20160,2012,CHARLI WI,Charlie Wi,#N/A
Round 3,770,T3,71,-1,-4,20160,2012,CHARLI WI,Charlie Wi,#N/A
Round 4,770,T4,71,-1,-5,20160,2012,CHARLI WI,Charlie Wi,#N/A
Round 1,770,2,66,-6,-6,24604,2012,HUNTER HAAS,Hunter Haas,#N/A
Round 2,770,T5,74,2,-4,24604,2012,HUNTER HAAS,Hunter Haas,#N/A
Round 3,770,T28,77,5,1,24604,2012,HUNTER HAAS,Hunter Haas,#N/A
Round 4,770,T8,67,-5,-4,24604,2012,HUNTER HAAS,Hunter Haas,#N/A
Round 3,770,T6,67,-5,-3,23108,2012,MATT KUCHAR,Matt Kuchar,10300
Round 2,770,T2,67,-5,-6,12716,2013,CHARLE HOFFMA,Charley Hoffman,7300
Round 2,770,T5,67,-5,-5,24357,2013,K.J. CHOI,K.J. Choi,6500
Round 2,770,1,67,-5,-8,25274,2014,STEVEN BOWDIT,Steven Bowditch,3300
Round 3,770,T14,67,-5,-3,29425,2014,ANDREW SVOBOD,Andrew Svoboda,4300
Round 2,770,T40,68,-4,1,34174,2012,JOHN HUH,John Huh,4700
Round 2,770,T12,68,-4,-2,25834,2012,DANIEL SUMMER,Daniel Summerhays,6000
Round 3,770,T21,68,-4,E,29222,2012,BILLY HURLEY,Billy Hurley III,4000
Round 1,770,T75,74,2,2,28087,2012,KRIS BLANKS,Kris Blanks,#N/A
Round 2,770,T56,73,1,3,28087,2012,KRIS BLANKS,Kris Blanks,#N/A
Round 3,770,T15,68,-4,-1,28087,2012,KRIS BLANKS,Kris Blanks,#N/A
Round 4,770,T11,70,-2,-3,28087,2012,KRIS BLANKS,Kris Blanks,#N/A
Round 4,770,T22,70,-2,-3,23108,2013,MATT KUCHAR,Matt Kuchar,10300
Round 4,770,T4,75,3,-6,23108,2014,MATT KUCHAR,Matt Kuchar,10300
Round 1,770,T3,68,-4,-4,20766,2013,PADRAI HARRIN,Padraig Harrington,7400
Round 4,770,T61,73,1,3,34099,2013,HARRIS ENGLIS,Harris English,9100
Round 2,770,T29,68,-4,-2,30944,2013,JASON KOKRAK,Jason Kokrak,6200
Round 1,770,T3,68,-4,-4,23800,2013,BRYCE MOLDER,Bryce Molder,5100
Round 4,770,1,63,-9,-14,27936,2013,MARTIN LAIRD,Martin Laird,8600
Round 2,770,T15,68,-4,-3,20104,2013,KEN DUKE,Ken Duke,3800
Round 1,770,T3,68,-4,-4,34099,2013,HARRIS ENGLIS,Harris English,9100
Round 3,770,1,68,-4,-12,25274,2014,STEVEN BOWDIT,Steven Bowditch,3300
Round 2,770,T6,68,-4,-4,25834,2014,DANIEL SUMMER,Daniel Summerhays,6000
Round 3,770,T11,68,-4,-4,10809,2014,JIM FURYK,Jim Furyk,10900
Round 1,770,T18,71,-1,-1,11032,2012,FRANK LICKLI,Frank Lickliter II,#N/A
Round 2,770,T8,70,-2,-3,11032,2012,FRANK LICKLI,Frank Lickliter II,#N/A
Round 3,770,T15,74,2,-1,11032,2012,FRANK LICKLI,Frank Lickliter II,#N/A
Round 4,770,T13,71,-1,-2,11032,2012,FRANK LICKLI,Frank Lickliter II,#N/A
Round 1,770,T61,73,1,1,29289,2012,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 2,770,T25,71,-1,E,29289,2012,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 3,770,T3,68,-4,-4,29289,2012,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 4,770,T13,74,2,-2,29289,2012,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 3,770,T24,68,-4,-1,30927,2014,BRENDO TODD,Brendon Todd,8100
Round 4,770,T37,69,-3,E,24138,2013,IAN POULTE,Ian Poulter,8600
Round 3,770,T14,68,-4,-3,34046,2014,JORDAN SPIETH,Jordan Spieth,12200
Round 1,770,T2,68,-4,-4,29926,2014,DANNY LEE,Danny Lee,3700
Round 1,770,T11,70,-2,-2,34021,2012,BUD CAULEY,Bud Cauley,#N/A
Round 2,770,T12,72,E,-2,34021,2012,BUD CAULEY,Bud Cauley,#N/A
Round 3,770,T42,77,5,3,34021,2012,BUD CAULEY,Bud Cauley,#N/A
Round 4,770,T18,68,-4,-1,34021,2012,BUD CAULEY,Bud Cauley,#N/A
Round 4,770,T11,76,4,-3,25396,2014,KEVIN NA,Kevin Na,8300
Round 4,770,T11,66,-6,-3,26758,2012,DAVID HEARN,David Hearn,5600
Round 4,770,T6,68,-4,-5,30927,2014,BRENDO TODD,Brendon Todd,8100
Round 2,770,T108,69,-3,8,32334,2012,CHARLI BELJAN,Charlie Beljan,4300
Round 1,770,T4,68,-4,-4,21731,2012,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 2,770,T25,76,4,E,21731,2012,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 3,770,T15,71,-1,-1,21731,2012,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 4,770,T18,72,E,-1,21731,2012,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 1,770,T7,69,-3,-3,10809,2013,JIM FURYK,Jim Furyk,10900
Round 3,770,T2,69,-3,-8,10809,2013,JIM FURYK,Jim Furyk,10900
Round 4,770,T61,71,-1,3,30927,2013,BRENDO TODD,Brendon Todd,8100
Round 4,770,T13,69,-3,-2,12716,2012,CHARLE HOFFMA,Charley Hoffman,7300
Round 1,770,T9,69,-3,-3,22961,2012,DAVID MATHIS,David Mathis,#N/A
Round 2,770,2,67,-5,-8,22961,2012,DAVID MATHIS,David Mathis,#N/A
Round 3,770,T6,77,5,-3,22961,2012,DAVID MATHIS,David Mathis,#N/A
Round 4,770,T18,74,2,-1,22961,2012,DAVID MATHIS,David Mathis,#N/A
Round 1,770,T105,76,4,4,25818,2012,SCOTT PIERCY,Scott Piercy,#N/A
Round 2,770,T8,65,-7,-3,25818,2012,SCOTT PIERCY,Scott Piercy,#N/A
Round 3,770,T15,74,2,-1,25818,2012,SCOTT PIERCY,Scott Piercy,#N/A
Round 4,770,T18,72,E,-1,25818,2012,SCOTT PIERCY,Scott Piercy,#N/A
Round 1,770,T11,70,-2,-2,28093,2012,MIGUEL CARBAL,Miguel Angel Carballo,#N/A
Round 2,770,T16,73,1,-1,28093,2012,MIGUEL CARBAL,Miguel Angel Carballo,#N/A
Round 3,770,T42,76,4,3,28093,2012,MIGUEL CARBAL,Miguel Angel Carballo,#N/A
Round 4,770,T24,69,-3,E,28093,2012,MIGUEL CARBAL,Miguel Angel Carballo,#N/A
Round 1,770,T7,69,-3,-3,25834,2013,DANIEL SUMMER,Daniel Summerhays,6000
Round 2,770,T2,69,-3,-6,25834,2013,DANIEL SUMMER,Daniel Summerhays,6000
Round 4,770,T13,71,-1,-2,27214,2012,KEVIN STREEL,Kevin Streelman,6900
Round 1,770,T7,69,-3,-3,28475,2013,JEFF OVERTO,Jeff Overton,5900
Round 1,770,T61,73,1,1,23718,2012,NATHAN GREEN,Nathan Green,#N/A
Round 2,770,T25,71,-1,E,23718,2012,NATHAN GREEN,Nathan Green,#N/A
Round 3,770,T21,72,E,E,23718,2012,NATHAN GREEN,Nathan Green,#N/A
Round 4,770,T24,72,E,E,23718,2012,NATHAN GREEN,Nathan Green,#N/A
Round 1,770,T75,74,2,2,12782,2012,TIM HERRON,Tim Herron,#N/A
Round 2,770,T16,69,-3,-1,12782,2012,TIM HERRON,Tim Herron,#N/A
Round 3,770,T28,74,2,1,12782,2012,TIM HERRON,Tim Herron,#N/A
Round 4,770,T24,71,-1,E,12782,2012,TIM HERRON,Tim Herron,#N/A
Round 1,770,T35,72,E,E,27963,2012,CHRIS STROUD,Chris Stroud,#N/A
Round 2,770,T40,73,1,1,27963,2012,CHRIS STROUD,Chris Stroud,#N/A
Round 3,770,T11,69,-3,-2,27963,2012,CHRIS STROUD,Chris Stroud,#N/A
Round 4,770,T24,74,2,E,27963,2012,CHRIS STROUD,Chris Stroud,#N/A
Round 1,770,T18,71,-1,-1,29910,2012,BLAKE ADAMS,Blake Adams,#N/A
Round 2,770,T5,69,-3,-4,29910,2012,BLAKE ADAMS,Blake Adams,#N/A
Round 3,770,T42,79,7,3,29910,2012,BLAKE ADAMS,Blake Adams,#N/A
Round 4,770,T29,70,-2,1,29910,2012,BLAKE ADAMS,Blake Adams,#N/A
Round 1,770,T61,73,1,1,23548,2012,BILL LUNDE,Bill Lunde,#N/A
Round 2,770,T16,70,-2,-1,23548,2012,BILL LUNDE,Bill Lunde,#N/A
Round 3,770,T42,76,4,3,23548,2012,BILL LUNDE,Bill Lunde,#N/A
Round 4,770,T29,70,-2,1,23548,2012,BILL LUNDE,Bill Lunde,#N/A
Round 4,770,T13,73,1,-2,23108,2012,MATT KUCHAR,Matt Kuchar,10300
Round 4,770,T26,73,1,E,33122,2014,RUSSEL KNOX,Russell Knox,7900
Round 2,770,T48,69,-3,E,32366,2013,KEVIN CHAPPE,Kevin Chappell,6300
Round 2,770,T5,69,-3,-5,23638,2013,BRENDO DE JON,Brendon de Jonge,6500
Round 1,770,T119,77,5,5,26300,2012,MATT JONES,Matt Jones,#N/A
Round 2,770,T64,71,-1,4,26300,2012,MATT JONES,Matt Jones,#N/A
Round 3,770,T37,70,-2,2,26300,2012,MATT JONES,Matt Jones,#N/A
Round 4,770,T32,72,E,2,26300,2012,MATT JONES,Matt Jones,#N/A
Round 4,770,T69,73,1,4,33122,2013,RUSSEL KNOX,Russell Knox,7900
Round 2,770,T15,69,-3,-3,27644,2013,BRIAN HARMAN,Brian Harman,7000
Round 4,770,T42,73,1,3,20645,2014,JOHN SENDEN,John Senden,7600
Round 1,770,T7,69,-3,-3,21753,2013,BRIAN DAVIS,Brian Davis,3800
Round 1,770,T18,71,-1,-1,23320,2012,RYAN PALMER,Ryan Palmer,#N/A
Round 2,770,T5,69,-3,-4,23320,2012,RYAN PALMER,Ryan Palmer,#N/A
Round 3,770,T11,74,2,-2,23320,2012,RYAN PALMER,Ryan Palmer,#N/A
Round 4,770,T32,76,4,2,23320,2012,RYAN PALMER,Ryan Palmer,#N/A
Round 1,770,T35,72,E,E,20593,2012,GREG CHALME,Greg Chalmers,#N/A
Round 2,770,T25,72,E,E,20593,2012,GREG CHALME,Greg Chalmers,#N/A
Round 3,770,T6,69,-3,-3,20593,2012,GREG CHALME,Greg Chalmers,#N/A
Round 4,770,T35,78,6,3,20593,2012,GREG CHALME,Greg Chalmers,#N/A
Round 1,770,T35,72,E,E,8725,2012,TOM GILLIS,Tom Gillis,#N/A
Round 2,770,T25,72,E,E,8725,2012,TOM GILLIS,Tom Gillis,#N/A
Round 3,770,T28,73,1,1,8725,2012,TOM GILLIS,Tom Gillis,#N/A
Round 4,770,T35,74,2,3,8725,2012,TOM GILLIS,Tom Gillis,#N/A
Round 1,770,T4,68,-4,-4,27797,2012,DEREK LAMELY,Derek Lamely,#N/A
Round 2,770,T16,75,3,-1,27797,2012,DEREK LAMELY,Derek Lamely,#N/A
Round 3,770,T55,78,6,5,27797,2012,DEREK LAMELY,Derek Lamely,#N/A
Round 4,770,T35,70,-2,3,27797,2012,DEREK LAMELY,Derek Lamely,#N/A
Round 4,770,T10,70,-2,-7,20766,2013,PADRAI HARRIN,Padraig Harrington,7400
Round 2,770,T5,69,-3,-5,20157,2013,RETIEF GOOSEN,Retief Goosen,6500
Round 1,770,T7,69,-3,-3,25562,2013,ANDRES ROMERO,Andres Romero,3800
Round 1,770,T7,69,-3,-3,25274,2013,STEVEN BOWDIT,Steven Bowditch,3300
Round 2,770,T2,69,-3,-6,25274,2013,STEVEN BOWDIT,Steven Bowditch,3300
Round 2,770,T37,69,-3,-1,34174,2013,JOHN HUH,John Huh,4700
Round 2,770,T83,69,-3,2,33419,2013,CAMERO TRINGA,Cameron Tringale,6500
Round 1,770,T4,69,-3,-3,25274,2014,STEVEN BOWDIT,Steven Bowditch,3300
Round 1,770,T4,69,-3,-3,24912,2014,WILL MACKEN,Will MacKenzie,7400
Round 3,770,5,69,-3,-7,25396,2014,KEVIN NA,Kevin Na,8300
Round 1,770,T4,69,-3,-3,25444,2014,JUSTIN HICKS,Justin Hicks,3400
Round 1,770,T4,69,-3,-3,23623,2014,BO VAN PE,Bo Van Pelt,4800
Round 1,770,T105,76,4,4,19881,2012,ROBERT DAMRON,Robert Damron,#N/A
Round 2,770,T64,72,E,4,19881,2012,ROBERT DAMRON,Robert Damron,#N/A
Round 3,770,T55,73,1,5,19881,2012,ROBERT DAMRON,Robert Damron,#N/A
Round 4,770,T41,71,-1,4,19881,2012,ROBERT DAMRON,Robert Damron,#N/A
Round 2,770,T43,69,-3,1,10860,2014,JUSTIN LEONAR,Justin Leonard,3800
Round 1,770,T4,69,-3,-3,34563,2014,CHESSO HADLEY,Chesson Hadley,5700
Round 1,770,T11,70,-2,-2,23108,2012,MATT KUCHAR,Matt Kuchar,10300
