"","rndNum","courseNum","rndPos","rndScr","relParScr","cumParScr","playerName","year","name"
"2643","Round 2","014","T92","85","13","+20","21284",2013,"HIROYU FUJITA"
"2644","Round 1","014","T2","69","-3","-3","25804",2014,"BUBBA WATSON"
"2645","Round 2","014","1","68","-4","-7","25804",2014,"BUBBA WATSON"
"2646","Round 3","014","T1","74","2","-5","25804",2014,"BUBBA WATSON"
"2647","Round 4","014","1","69","-3","-8","25804",2014,"BUBBA WATSON"
"2648","Round 1","014","T5","70","-2","-2","27895",2014,"JONAS BLIXT"
"2649","Round 2","014","T3","71","-1","-3","27895",2014,"JONAS BLIXT"
"2650","Round 3","014","T3","71","-1","-4","27895",2014,"JONAS BLIXT"
"2651","Round 4","014","T2","71","-1","-5","27895",2014,"JONAS BLIXT"
"2652","Round 1","014","T12","71","-1","-1","34046",2014,"JORDAN SPIETH"
"2653","Round 2","014","T3","70","-2","-3","34046",2014,"JORDAN SPIETH"
"2654","Round 3","014","T1","70","-2","-5","34046",2014,"JORDAN SPIETH"
"2655","Round 4","014","T2","72","E","-5","34046",2014,"JORDAN SPIETH"
"2656","Round 1","014","T12","71","-1","-1","19958",2014,"MIGUEL JIMENE"
"2657","Round 2","014","T37","76","4","+3","19958",2014,"MIGUEL JIMENE"
"2658","Round 3","014","T5","66","-6","-3","19958",2014,"MIGUEL JIMENE"
"2659","Round 4","014","4","71","-1","-4","19958",2014,"MIGUEL JIMENE"
"2660","Round 1","014","T12","71","-1","-1","32102",2014,"RICKIE FOWLER"
"2661","Round 2","014","T26","75","3","+2","32102",2014,"RICKIE FOWLER"
"2662","Round 3","014","T5","67","-5","-3","32102",2014,"RICKIE FOWLER"
"2663","Round 4","014","T5","73","1","-2","32102",2014,"RICKIE FOWLER"
"2664","Round 1","014","T27","73","1","+1","23108",2014,"MATT KUCHAR"
"2665","Round 2","014","T15","71","-1","E","23108",2014,"MATT KUCHAR"
"2666","Round 3","014","T3","68","-4","-4","23108",2014,"MATT KUCHAR"
"2667","Round 4","014","T5","74","2","-2","23108",2014,"MATT KUCHAR"
"2668","Round 1","014","T27","73","1","+1","20396",2014,"LEE WESTWO"
"2669","Round 2","014","T15","71","-1","E","20396",2014,"LEE WESTWO"
"2670","Round 3","014","T7","70","-2","-2","20396",2014,"LEE WESTWO"
"2671","Round 4","014","7","73","1","-1","20396",2014,"LEE WESTWO"
"2672","Round 1","014","T27","73","1","+1","10944",2014,"THOMAS BJORN"
"2673","Round 2","014","T3","68","-4","-3","10944",2014,"THOMAS BJORN"
"2674","Round 3","014","T7","73","1","-2","10944",2014,"THOMAS BJORN"
"2675","Round 4","014","T8","74","2","E","10944",2014,"THOMAS BJORN"
"2676","Round 1","014","T20","72","E","E","01666",2014,"BERNHA LANGER"
"2677","Round 2","014","T26","74","2","+2","01666",2014,"BERNHA LANGER"
"2678","Round 3","014","T24","73","1","+3","01666",2014,"BERNHA LANGER"
"2679","Round 4","014","T8","69","-3","E","01666",2014,"BERNHA LANGER"
"2680","Round 1","014","T12","71","-1","-1","28237",2014,"RORY MCILRO"
"2681","Round 2","014","T46","77","5","+4","28237",2014,"RORY MCILRO"
"2682","Round 3","014","T24","71","-1","+3","28237",2014,"RORY MCILRO"
"2683","Round 4","014","T8","69","-3","E","28237",2014,"RORY MCILRO"
"2684","Round 1","014","T20","72","E","E","20645",2014,"JOHN SENDEN"
"2685","Round 2","014","2","68","-4","-4","20645",2014,"JOHN SENDEN"
"2686","Round 3","014","T10","75","3","-1","20645",2014,"JOHN SENDEN"
"2687","Round 4","014","T8","73","1","E","20645",2014,"JOHN SENDEN"
"2688","Round 1","014","T5","70","-2","-2","26679",2014,"KEVIN STADLE"
"2689","Round 2","014","T10","73","1","-1","26679",2014,"KEVIN STADLE"
"2690","Round 3","014","T10","72","E","-1","26679",2014,"KEVIN STADLE"
"2691","Round 4","014","T8","73","1","E","26679",2014,"KEVIN STADLE"
"2692","Round 1","014","T5","70","-2","-2","25632",2014,"JIMMY WALKER"
"2693","Round 2","014","T7","72","E","-2","25632",2014,"JIMMY WALKER"
"2694","Round 3","014","T18","76","4","+2","25632",2014,"JIMMY WALKER"
"2695","Round 4","014","T8","70","-2","E","25632",2014,"JIMMY WALKER"
"2696","Round 1","014","T27","73","1","+1","20229",2014,"STEWAR CINK"
"2697","Round 2","014","T21","72","E","+1","20229",2014,"STEWAR CINK"
"2698","Round 3","014","T34","76","4","+5","20229",2014,"STEWAR CINK"
"2699","Round 4","014","T14","68","-4","+1","20229",2014,"STEWAR CINK"
"2700","Round 1","014","T27","73","1","+1","25369",2014,"JAMIE DONALD"
"2701","Round 2","014","T10","70","-2","-1","25369",2014,"JAMIE DONALD"
"2702","Round 3","014","T24","76","4","+3","25369",2014,"JAMIE DONALD"
"2703","Round 4","014","T14","70","-2","+1","25369",2014,"JAMIE DONALD"
"2704","Round 1","014","T40","74","2","+2","10809",2014,"JIM FURYK"
"2705","Round 2","014","T7","68","-4","-2","10809",2014,"JIM FURYK"
"2706","Round 3","014","T7","72","E","-2","10809",2014,"JIM FURYK"
"2707","Round 4","014","T14","75","3","+1","10809",2014,"JIM FURYK"
"2708","Round 1","014","T67","76","4","+4","22405",2014,"JUSTIN ROSE"
"2709","Round 2","014","T26","70","-2","+2","22405",2014,"JUSTIN ROSE"
"2710","Round 3","014","T10","69","-3","-1","22405",2014,"JUSTIN ROSE"
"2711","Round 4","014","T14","74","2","+1","22405",2014,"JUSTIN ROSE"
"2712","Round 1","014","T2","69","-3","-3","24502",2014,"ADAM SCOTT"
"2713","Round 2","014","T3","72","E","-3","24502",2014,"ADAM SCOTT"
"2714","Round 3","014","T16","76","4","+1","24502",2014,"ADAM SCOTT"
"2715","Round 4","014","T14","72","E","+1","24502",2014,"ADAM SCOTT"
"2716","Round 1","014","T27","73","1","+1","21528",2014,"HENRIK STENSO"
"2717","Round 2","014","T21","72","E","+1","21528",2014,"HENRIK STENSO"
"2718","Round 3","014","T24","74","2","+3","21528",2014,"HENRIK STENSO"
"2719","Round 4","014","T14","70","-2","+1","21528",2014,"HENRIK STENSO"
"2720","Round 1","014","T12","71","-1","-1","01226",2014,"FRED COUPLE"
"2721","Round 2","014","T7","71","-1","-2","01226",2014,"FRED COUPLE"
"2722","Round 3","014","T10","73","1","-1","01226",2014,"FRED COUPLE"
"2723","Round 4","014","T20","75","3","+2","01226",2014,"FRED COUPLE"
"2724","Round 1","014","T53","75","3","+3","28089",2014,"JASON DAY"
"2725","Round 2","014","T46","73","1","+4","28089",2014,"JASON DAY"
"2726","Round 3","014","T18","70","-2","+2","28089",2014,"JASON DAY"
"2727","Round 4","014","T20","72","E","+2","28089",2014,"JASON DAY"
"2728","Round 1","014","1","68","-4","-4","24924",2014,"BILL HAAS"
"2729","Round 2","014","T26","78","6","+2","24924",2014,"BILL HAAS"
"2730","Round 3","014","T29","74","2","+4","24924",2014,"BILL HAAS"
"2731","Round 4","014","T20","70","-2","+2","24924",2014,"BILL HAAS"
"2732","Round 1","014","T53","75","3","+3","30926",2014,"CHRIS KIRK"
"2733","Round 2","014","T37","72","E","+3","30926",2014,"CHRIS KIRK"
"2734","Round 3","014","T18","71","-1","+2","30926",2014,"CHRIS KIRK"
"2735","Round 4","014","T20","72","E","+2","30926",2014,"CHRIS KIRK"
"2736","Round 1","014","T67","76","4","+4","24138",2014,"IAN POULTE"
"2737","Round 2","014","T26","70","-2","+2","24138",2014,"IAN POULTE"
"2738","Round 3","014","T14","70","-2","E","24138",2014,"IAN POULTE"
"2739","Round 4","014","T20","74","2","+2","24138",2014,"IAN POULTE"
"2740","Round 1","014","T2","69","-3","-3","26329",2014,"LOUIS OOSTHU"
"2741","Round 2","014","T15","75","3","E","26329",2014,"LOUIS OOSTHU"
"2742","Round 3","014","T24","75","3","+3","26329",2014,"LOUIS OOSTHU"
"2743","Round 4","014","25","72","E","+3","26329",2014,"LOUIS OOSTHU"
"2744","Round 1","014","T40","74","2","+2","25274",2014,"STEVEN BOWDIT"
"2745","Round 2","014","T26","72","E","+2","25274",2014,"STEVEN BOWDIT"
"2746","Round 3","014","T29","74","2","+4","25274",2014,"STEVEN BOWDIT"
"2747","Round 4","014","T26","72","E","+4","25274",2014,"STEVEN BOWDIT"
"2748","Round 1","014","T53","75","3","+3","25191",2014,"GONZAL FDEZ-C"
"2749","Round 2","014","T15","69","-3","E","25191",2014,"GONZAL FDEZ-C"
"2750","Round 3","014","T18","74","2","+2","25191",2014,"GONZAL FDEZ-C"
"2751","Round 4","014","T26","74","2","+4","25191",2014,"GONZAL FDEZ-C"
"2752","Round 1","014","T53","75","3","+3","28300",2014,"JOOST LUITEN"
"2753","Round 2","014","T46","73","1","+4","28300",2014,"JOOST LUITEN"
"2754","Round 3","014","T50","77","5","+9","28300",2014,"JOOST LUITEN"
"2755","Round 4","014","T26","67","-5","+4","28300",2014,"JOOST LUITEN"
"2756","Round 1","014","T40","74","2","+2","24781",2014,"HUNTER MAHAN"
"2757","Round 2","014","T26","72","E","+2","24781",2014,"HUNTER MAHAN"
"2758","Round 3","014","T29","74","2","+4","24781",2014,"HUNTER MAHAN"
"2759","Round 4","014","T26","72","E","+4","24781",2014,"HUNTER MAHAN"
"2760","Round 1","014","T5","70","-2","-2","31323",2014,"GARY WOODLA"
"2761","Round 2","014","T37","77","5","+3","31323",2014,"GARY WOODLA"
"2762","Round 3","014","T14","69","-3","E","31323",2014,"GARY WOODLA"
"2763","Round 4","014","T26","76","4","+4","31323",2014,"GARY WOODLA"
"2764","Round 1","014","T27","73","1","+1","34098",2014,"RUSSEL HENLEY"
"2765","Round 2","014","T10","70","-2","-1","34098",2014,"RUSSEL HENLEY"
"2766","Round 3","014","T18","75","3","+2","34098",2014,"RUSSEL HENLEY"
"2767","Round 4","014","T31","75","3","+5","34098",2014,"RUSSEL HENLEY"
"2768","Round 1","014","T53","75","3","+3","27408",2014,"MARTIN KAYMER"
"2769","Round 2","014","T37","72","E","+3","27408",2014,"MARTIN KAYMER"
"2770","Round 3","014","T29","73","1","+4","27408",2014,"MARTIN KAYMER"
"2771","Round 4","014","T31","73","1","+5","27408",2014,"MARTIN KAYMER"
"2772","Round 1","014","T20","72","E","E","06527",2014,"STEVE STRICK"
"2773","Round 2","014","T21","73","1","+1","06527",2014,"STEVE STRICK"
"2774","Round 3","014","T18","73","1","+2","06527",2014,"STEVE STRICK"
"2775","Round 4","014","T31","75","3","+5","06527",2014,"STEVE STRICK"
"2776","Round 1","014","T5","70","-2","-2","24357",2014,"K.J. CHOI"
"2777","Round 2","014","T21","75","3","+1","24357",2014,"K.J. CHOI"
"2778","Round 3","014","T42","78","6","+7","24357",2014,"K.J. CHOI"
"2779","Round 4","014","T34","71","-1","+6","24357",2014,"K.J. CHOI"
"2780","Round 1","014","T12","71","-1","-1","20376",2014,"STEPHE GALLAC"
"2781","Round 2","014","T10","72","E","-1","20376",2014,"STEPHE GALLAC"
"2782","Round 3","014","T46","81","9","+8","20376",2014,"STEPHE GALLAC"
"2783","Round 4","014","T34","70","-2","+6","20376",2014,"STEPHE GALLAC"
"2784","Round 1","014","T40","74","2","+2","06373",2014,"JOSE M OLAZAB"
"2785","Round 2","014","T46","74","2","+4","06373",2014,"JOSE M OLAZAB"
"2786","Round 3","014","T34","73","1","+5","06373",2014,"JOSE M OLAZAB"
"2787","Round 4","014","T34","73","1","+6","06373",2014,"JOSE M OLAZAB"
"2788","Round 1","014","T40","74","2","+2","23638",2014,"BRENDO DE JON"
"2789","Round 2","014","T26","72","E","+2","23638",2014,"BRENDO DE JON"
"2790","Round 3","014","T38","76","4","+6","23638",2014,"BRENDO DE JON"
"2791","Round 4","014","T37","73","1","+7","23638",2014,"BRENDO DE JON"
"2792","Round 1","014","T53","75","3","+3","29420",2014,"BILLY HORSCH"
"2793","Round 2","014","T37","72","E","+3","29420",2014,"BILLY HORSCH"
"2794","Round 3","014","T38","75","3","+6","29420",2014,"BILLY HORSCH"
"2795","Round 4","014","T37","73","1","+7","29420",2014,"BILLY HORSCH"
"2796","Round 1","014","T27","73","1","+1","24511",2014,"THONGC JAIDEE"
"2797","Round 2","014","T37","74","2","+3","24511",2014,"THONGC JAIDEE"
"2798","Round 3","014","T38","75","3","+6","24511",2014,"THONGC JAIDEE"
"2799","Round 4","014","T37","73","1","+7","24511",2014,"THONGC JAIDEE"
"2800","Round 1","014","T53","75","3","+3","06567",2014,"VIJAY SINGH"
"2801","Round 2","014","T26","71","-1","+2","06567",2014,"VIJAY SINGH"
"2802","Round 3","014","T29","74","2","+4","06567",2014,"VIJAY SINGH"
"2803","Round 4","014","T37","75","3","+7","06567",2014,"VIJAY SINGH"
"2804","Round 1","014","T5","70","-2","-2","27649",2014,"BRANDT SNEDEK"
"2805","Round 2","014","T15","74","2","E","27649",2014,"BRANDT SNEDEK"
"2806","Round 3","014","T46","80","8","+8","27649",2014,"BRANDT SNEDEK"
"2807","Round 4","014","T37","71","-1","+7","27649",2014,"BRANDT SNEDEK"
"2808","Round 1","014","T53","75","3","+3","25900",2014,"LUCAS GLOVER"
"2809","Round 2","014","T15","69","-3","E","25900",2014,"LUCAS GLOVER"
"2810","Round 3","014","T34","77","5","+5","25900",2014,"LUCAS GLOVER"
"2811","Round 4","014","T42","75","3","+8","25900",2014,"LUCAS GLOVER"
"2812","Round 1","014","T20","72","E","E","27214",2014,"KEVIN STREEL"
"2813","Round 2","014","T10","71","-1","-1","27214",2014,"KEVIN STREEL"
"2814","Round 3","014","T16","74","2","+1","27214",2014,"KEVIN STREEL"
"2815","Round 4","014","T42","79","7","+8","27214",2014,"KEVIN STREEL"
"2816","Round 1","014","T40","74","2","+2","19825",2014,"DARREN CLARKE"
"2817","Round 2","014","T46","74","2","+4","19825",2014,"DARREN CLARKE"
"2818","Round 3","014","T34","73","1","+5","19825",2014,"DARREN CLARKE"
"2819","Round 4","014","T44","76","4","+9","19825",2014,"DARREN CLARKE"
"2820","Round 1","014","T67","76","4","+4","01717",2014,"SANDY LYLE"
"2821","Round 2","014","T46","72","E","+4","01717",2014,"SANDY LYLE"
"2822","Round 3","014","T46","76","4","+8","01717",2014,"SANDY LYLE"
"2823","Round 4","014","T44","73","1","+9","01717",2014,"SANDY LYLE"
"2824","Round 1","014","T40","74","2","+2","33968",2014,"THORBJ OLESEN"
"2825","Round 2","014","T26","72","E","+2","33968",2014,"THORBJ OLESEN"
"2826","Round 3","014","T38","76","4","+6","33968",2014,"THORBJ OLESEN"
"2827","Round 4","014","T44","75","3","+9","33968",2014,"THORBJ OLESEN"
"2828","Round 1","014","T20","72","E","E","27095",2014,"NICK WATNEY"
"2829","Round 2","014","T37","75","3","+3","27095",2014,"NICK WATNEY"
"2830","Round 3","014","T42","76","4","+7","27095",2014,"NICK WATNEY"
"2831","Round 4","014","T44","74","2","+9","27095",2014,"NICK WATNEY"
"2832","Round 1","014","T27","73","1","+1","10423",2014,"MIKE WEIR"
"2833","Round 2","014","T21","72","E","+1","10423",2014,"MIKE WEIR"
"2834","Round 3","014","T46","79","7","+8","10423",2014,"MIKE WEIR"
"2835","Round 4","014","T44","73","1","+9","10423",2014,"MIKE WEIR"
"2836","Round 1","014","T67","76","4","+4","37351",2014,"OLIVER GOSS"
"2837","Round 2","014","T37","71","-1","+3","37351",2014,"OLIVER GOSS"
"2838","Round 3","014","T42","76","4","+7","37351",2014,"OLIVER GOSS"
"2839","Round 4","014","49","75","3","+10","37351",2014,"OLIVER GOSS"
"2840","Round 1","014","T12","71","-1","-1","25198",2014,"FRANCE MOLINA"
"2841","Round 2","014","T37","76","4","+3","25198",2014,"FRANCE MOLINA"
"2842","Round 3","014","T42","76","4","+7","25198",2014,"FRANCE MOLINA"
"2843","Round 4","014","50","76","4","+11","25198",2014,"FRANCE MOLINA"
"2844","Round 1","014","T40","74","2","+2","01823",2014,"LARRY MIZE"
"2845","Round 2","014","T26","72","E","+2","01823",2014,"LARRY MIZE"
"2846","Round 3","014","T50","79","7","+9","01823",2014,"LARRY MIZE"
"2847","Round 4","014","51","79","7","+16","01823",2014,"LARRY MIZE"
"2848","Round 1","014","T20","72","E","E","28259",2014,"SANG-M BAE"
"2849","Round 2","014","T52","77","5","+5","28259",2014,"SANG-M BAE"
"2850","Round 1","014","T87","79","7","+7","23983",2014,"LUKE DONALD"
"2851","Round 2","014","T52","70","-2","+5","23983",2014,"LUKE DONALD"
"2852","Round 1","014","T40","74","2","+2","28339",2014,"VICTOR DUBUIS"
"2853","Round 2","014","T52","75","3","+5","28339",2014,"VICTOR DUBUIS"
"2854","Round 1","014","T53","75","3","+3","06522",2014,"ERNIE ELS"
"2855","Round 2","014","T52","74","2","+5","06522",2014,"ERNIE ELS"
"2856","Round 1","014","T67","76","4","+4","40098",2014,"MATTHE FITZPA"
"2857","Round 2","014","T52","73","1","+5","40098",2014,"MATTHE FITZPA"
"2858","Round 1","014","T40","74","2","+2","21209",2014,"SERGIO GARCIA"
"2859","Round 2","014","T52","75","3","+5","21209",2014,"SERGIO GARCIA"
"2860","Round 1","014","T5","70","-2","-2","26851",2014,"MARC LEISHM"
"2861","Round 2","014","T52","79","7","+5","26851",2014,"MARC LEISHM"
"2862","Round 1","014","T67","76","4","+4","01810",2014,"PHIL MICKEL"
"2863","Round 2","014","T52","73","1","+5","01810",2014,"PHIL MICKEL"
"2864","Round 1","014","T75","77","5","+5","26596",2014,"RYAN MOORE"
"2865","Round 2","014","T52","72","E","+5","26596",2014,"RYAN MOORE"
"2866","Round 1","014","T27","73","1","+1","26331",2014,"CHARL SCHWAR"
"2867","Round 2","014","T52","76","4","+5","26331",2014,"CHARL SCHWAR"
"2868","Round 1","014","T40","74","2","+2","29221",2014,"WEBB SIMPSO"
"2869","Round 2","014","T52","75","3","+5","29221",2014,"WEBB SIMPSO"
"2870","Round 1","014","T40","74","2","+2","34099",2014,"HARRIS ENGLIS"
"2871","Round 2","014","T63","76","4","+6","34099",2014,"HARRIS ENGLIS"
"2872","Round 1","014","T80","78","6","+6","24024",2014,"ZACH JOHNSO"
"2873","Round 2","014","T63","72","E","+6","24024",2014,"ZACH JOHNSO"
"2874","Round 1","014","T20","72","E","E","25572",2014,"GRAEME MCDOWE"
"2875","Round 2","014","T63","78","6","+6","25572",2014,"GRAEME MCDOWE"
"2876","Round 1","014","T80","78","6","+6","25240",2014,"D.A. POINTS"
"2877","Round 2","014","T63","72","E","+6","25240",2014,"D.A. POINTS"
"2878","Round 1","014","T75","77","5","+5","02300",2014,"IAN WOOSNA"
"2879","Round 2","014","T63","73","1","+6","02300",2014,"IAN WOOSNA"
"2880","Round 1","014","T53","75","3","+3","20104",2014,"KEN DUKE"
"2881","Round 2","014","T68","76","4","+7","20104",2014,"KEN DUKE"
"2882","Round 1","014","T53","75","3","+3","34174",2014,"JOHN HUH"
"2883","Round 2","014","T68","76","4","+7","34174",2014,"JOHN HUH"
"2884","Round 1","014","T75","77","5","+5","30925",2014,"DUSTIN JOHNSO"
"2885","Round 2","014","T68","74","2","+7","30925",2014,"DUSTIN JOHNSO"
"2886","Round 1","014","T90","80","8","+8","32839",2014,"HIDEKI MATSUY"
"2887","Round 2","014","T68","71","-1","+7","32839",2014,"HIDEKI MATSUY"
"2888","Round 1","014","T80","78","6","+6","20848",2014,"ANGEL CABRER"
"2889","Round 2","014","T72","74","2","+8","20848",2014,"ANGEL CABRER"
"2890","Round 1","014","T90","80","8","+8","27436",2014,"GRAHAM DELAET"
"2891","Round 2","014","T72","72","E","+8","27436",2014,"GRAHAM DELAET"
"2892","Round 1","014","T67","76","4","+4","37273",2014,"DEREK ERNST"
"2893","Round 2","014","T72","76","4","+8","37273",2014,"DEREK ERNST"
"2894","Round 1","014","T40","74","2","+2","26300",2014,"MATT JONES"
"2895","Round 2","014","T72","78","6","+8","26300",2014,"MATT JONES"
"2896","Round 1","014","T80","78","6","+6","21099",2014,"DAVID LYNN"
"2897","Round 2","014","T72","74","2","+8","21099",2014,"DAVID LYNN"
"2898","Round 1","014","T12","71","-1","-1","33199",2014,"MATTEO MANASS"
"2899","Round 2","014","T72","81","9","+8","33199",2014,"MATTEO MANASS"
"2900","Round 1","014","T53","75","3","+3","01887",2014,"MARK O'MEAR"
"2901","Round 2","014","T72","77","5","+8","01887",2014,"MARK O'MEAR"
"2902","Round 1","014","T27","73","1","+1","34360",2014,"PATRIC REED"
"2903","Round 2","014","T72","79","7","+8","34360",2014,"PATRIC REED"
"2904","Round 1","014","T53","75","3","+3","33141",2014,"KEEGAN BRADLE"
"2905","Round 2","014","T80","78","6","+9","33141",2014,"KEEGAN BRADLE"
"2906","Round 1","014","T27","73","1","+1","32200",2014,"ROBERT CASTRO"
"2907","Round 2","014","T80","80","8","+9","32200",2014,"ROBERT CASTRO"
"2908","Round 1","014","97","84","12","+12","29974",2014,"BRANDE GRACE"
"2909","Round 2","014","T80","69","-3","+9","29974",2014,"BRANDE GRACE"
"2910","Round 1","014","T87","79","7","+7","22378",2014,"TREVOR IMMELM"
"2911","Round 2","014","T80","74","2","+9","22378",2014,"TREVOR IMMELM"
"2912","Round 1","014","T90","80","8","+8","46049",2014,"CHANG- LEE"
"2913","Round 2","014","T80","73","1","+9","46049",2014,"CHANG- LEE"
"2914","Round 1","014","T90","80","8","+8","25686",2014,"JASON DUFNER"
"2915","Round 2","014","T85","74","2","+10","25686",2014,"JASON DUFNER"
"2916","Round 1","014","T75","77","5","+5","24663",2014,"Y.E. YANG"
"2917","Round 2","014","T85","77","5","+10","24663",2014,"Y.E. YANG"
"2918","Round 1","014","T75","77","5","+5","28307",2014,"MATT EVERY"
"2919","Round 2","014","T87","78","6","+11","28307",2014,"MATT EVERY"
"2920","Round 1","014","94","81","9","+9","46048",2014,"JORDAN NIEBRU"
"2921","Round 2","014","T87","74","2","+11","46048",2014,"JORDAN NIEBRU"
"2922","Round 1","014","T53","75","3","+3","30692",2014,"SCOTT STALLI"
"2923","Round 2","014","T87","80","8","+11","30692",2014,"SCOTT STALLI"
